,Ahalf,Y,Z,E
9125,0.4,5.629165,3.25,-0.020002
9126,0.4,5.845671,3.375,-0.020002
9127,0.4,6.062178,3.5,-0.020002
9128,0.4,6.278684,3.625,-0.019999
9129,0.4,6.495191,3.75,-0.019997
9130,0.4,6.711697,3.875,-0.019994
9131,0.4,6.928203,4.0,-0.019991
9132,0.4,7.361216,4.25,-0.019986
9133,0.4,7.794229,4.5,-0.019981
9134,0.4,8.660254,5.0,-0.019974
9135,0.4,10.392305,6.0,-0.019969
9136,0.4,12.990381,7.5,-0.019966
9137,0.4,5.312592,1.423505,-0.019948
9138,0.4,5.554074,1.48821,-0.019974
9139,0.4,5.795555,1.552914,-0.019989
9140,0.4,6.037036,1.617619,-0.019997
9141,0.4,6.278518,1.682324,-0.020001
9142,0.4,6.519999,1.747029,-0.020002
9143,0.4,6.761481,1.811733,-0.020001
9144,0.4,7.002962,1.876438,-0.019999
9145,0.4,7.244444,1.941143,-0.019996
9146,0.4,7.485925,2.005848,-0.019993
9147,0.4,7.727407,2.070552,-0.01999
9148,0.4,8.21037,2.199962,-0.019985
9149,0.4,8.693332,2.329371,-0.01998
9150,0.4,9.659258,2.58819,-0.019974
9151,0.4,11.59111,3.105829,-0.019968
9152,0.4,14.488887,3.882286,-0.019966
9153,0.4,5.75,0.0,-0.019974
9154,0.4,6.0,0.0,-0.019989
9155,0.4,6.25,0.0,-0.019997
9156,0.4,6.5,0.0,-0.020001
9157,0.4,6.75,0.0,-0.020002
9158,0.4,7.0,0.0,-0.020001
9159,0.4,7.25,0.0,-0.019998
9160,0.4,7.5,0.0,-0.019996
9161,0.4,7.75,0.0,-0.019993
9162,0.4,8.0,0.0,-0.01999
9163,0.4,8.5,0.0,-0.019985
9164,0.4,9.0,0.0,-0.01998
9165,0.4,10.0,0.0,-0.019974
9166,0.4,12.0,0.0,-0.019968
9167,0.4,15.0,0.0,-0.019966
9168,0.5,0.0,5.75,-0.124506
9169,0.5,0.0,6.25,-0.124538
9170,0.5,0.0,6.5,-0.124541
9171,0.5,0.0,6.75,-0.124541
9172,0.5,0.0,7.0,-0.124538
9173,0.5,0.0,7.25,-0.124533
9174,0.5,0.0,7.5,-0.124529
9175,0.5,0.0,7.75,-0.124524
9176,0.5,0.0,8.0,-0.124519
9177,0.5,0.0,8.5,-0.124511
9178,0.5,0.0,9.0,-0.124505
9179,0.5,0.0,10.0,-0.124496
9180,0.5,0.0,12.0,-0.124489
9181,0.5,0.0,15.0,-0.124486
9182,0.5,1.423505,5.312592,-0.124469
9183,0.5,1.48821,5.554074,-0.124506
9184,0.5,1.552914,5.795555,-0.124527
9185,0.5,1.617619,6.037036,-0.124537
9186,0.5,1.682324,6.278518,-0.124541
9187,0.5,1.747029,6.519999,-0.12454
9188,0.5,1.811733,6.761481,-0.124537
9189,0.5,1.876438,7.002962,-0.124533
9190,0.5,1.941143,7.244444,-0.124528
9191,0.5,2.005848,7.485925,-0.124524
9192,0.5,2.070552,7.727407,-0.124519
9193,0.5,2.199962,8.21037,-0.124511
9194,0.5,2.329371,8.693332,-0.124504
9195,0.5,2.58819,9.659258,-0.124496
9196,0.5,3.105829,11.59111,-0.124488
9197,0.5,3.882286,14.488887,-0.124486
9198,0.5,2.875,4.979646,-0.124506
9199,0.5,3.0,5.196152,-0.124526
9200,0.5,3.125,5.412659,-0.124536
9201,0.5,3.25,5.629165,-0.124539
9202,0.5,3.375,5.845671,-0.124539
9203,0.5,3.5,6.062178,-0.124536
9204,0.5,3.625,6.278684,-0.124532
9205,0.5,3.75,6.495191,-0.124527
9206,0.5,3.875,6.711697,-0.124522
9207,0.5,4.25,7.361216,-0.12451
9208,0.5,4.5,7.794229,-0.124504
9209,0.5,5.0,8.660254,-0.124495
9210,0.5,6.0,10.392305,-0.124488
9211,0.5,7.5,12.990381,-0.124486
9212,0.5,3.889087,3.889087,-0.124469
9213,0.5,4.065864,4.065864,-0.124504
9214,0.5,4.242641,4.242641,-0.124524
9215,0.5,4.419417,4.419417,-0.124534
9216,0.5,4.596194,4.596194,-0.124537
9217,0.5,4.772971,4.772971,-0.124536
9218,0.5,4.949747,4.949747,-0.124534
9219,0.5,5.126524,5.126524,-0.12453
9220,0.5,5.303301,5.303301,-0.124525
9221,0.5,5.480078,5.480078,-0.124521
9222,0.5,6.363961,6.363961,-0.124503
9223,0.5,7.071068,7.071068,-0.124495
9224,0.5,8.485281,8.485281,-0.124488
9225,0.5,10.606602,10.606602,-0.124486
9226,0.5,4.979646,2.875,-0.124502
9227,0.5,5.196152,3.0,-0.124521
9228,0.5,5.412659,3.125,-0.124531
9229,0.5,5.629165,3.25,-0.124534
9230,0.5,5.845671,3.375,-0.124534
9231,0.5,6.062178,3.5,-0.124531
9232,0.5,6.278684,3.625,-0.124528
9233,0.5,6.495191,3.75,-0.124523
9234,0.5,6.711697,3.875,-0.124519
9235,0.5,7.361216,4.25,-0.124508
9236,0.5,7.794229,4.5,-0.124502
9237,0.5,8.660254,5.0,-0.124495
9238,0.5,10.392305,6.0,-0.124488
9239,0.5,12.990381,7.5,-0.124486
9240,0.5,5.312592,1.423505,-0.124466
9241,0.5,5.554074,1.48821,-0.1245
9242,0.5,5.795555,1.552914,-0.124519
9243,0.5,6.037036,1.617619,-0.124529
9244,0.5,6.278518,1.682324,-0.124532
9245,0.5,6.519999,1.747029,-0.124532
9246,0.5,6.761481,1.811733,-0.124529
9247,0.5,7.002962,1.876438,-0.124526
9248,0.5,7.244444,1.941143,-0.124522
9249,0.5,7.485925,2.005848,-0.124518
9250,0.5,8.21037,2.199962,-0.124507
9251,0.5,8.693332,2.329371,-0.124501
9252,0.5,9.659258,2.58819,-0.124494
9253,0.5,11.59111,3.105829,-0.124488
9254,0.5,14.488887,3.882286,-0.124486
9255,0.5,5.75,0.0,-0.124499
9256,0.5,6.25,0.0,-0.124528
9257,0.5,6.5,0.0,-0.124531
9258,0.5,6.75,0.0,-0.124531
9259,0.5,7.0,0.0,-0.124529
9260,0.5,7.25,0.0,-0.124525
9261,0.5,7.5,0.0,-0.124521
9262,0.5,7.75,0.0,-0.124517
9263,0.5,8.5,0.0,-0.124507
9264,0.5,9.0,0.0,-0.124501
9265,0.5,10.0,0.0,-0.124494
9266,0.5,12.0,0.0,-0.124488
9267,0.5,15.0,0.0,-0.124486
9268,0.6,0.0,5.75,-0.164954
9269,0.6,0.0,6.25,-0.164992
9270,0.6,0.0,6.5,-0.164995
9271,0.6,0.0,6.75,-0.164992
9272,0.6,0.0,7.25,-0.16498
9273,0.6,0.0,7.5,-0.164973
9274,0.6,0.0,7.75,-0.164966
9275,0.6,0.0,8.5,-0.16495
9276,0.6,0.0,9.0,-0.164942
9277,0.6,0.0,10.0,-0.164932
9278,0.6,0.0,12.0,-0.164924
9279,0.6,0.0,15.0,-0.164921
9280,0.6,1.423505,5.312592,-0.164901
9281,0.6,1.48821,5.554074,-0.164953
9282,0.6,1.552914,5.795555,-0.164979
9283,0.6,1.617619,6.037036,-0.164991
9284,0.6,1.682324,6.278518,-0.164993
9285,0.6,1.747029,6.519999,-0.164991
9286,0.6,1.811733,6.761481,-0.164986
9287,0.6,1.876438,7.002962,-0.164979
9288,0.6,1.941143,7.244444,-0.164972
9289,0.6,2.005848,7.485925,-0.164966
9290,0.6,2.070552,7.727407,-0.16496
9291,0.6,2.199962,8.21037,-0.16495
9292,0.6,2.329371,8.693332,-0.164942
9293,0.6,2.58819,9.659258,-0.164932
9294,0.6,3.105829,11.59111,-0.164924
9295,0.6,3.882286,14.488887,-0.164921
9296,0.6,2.875,4.979646,-0.16495
9297,0.6,3.125,5.412659,-0.164987
9298,0.6,3.25,5.629165,-0.16499
9299,0.6,3.375,5.845671,-0.164988
9300,0.6,3.5,6.062178,-0.164983
9301,0.6,3.625,6.278684,-0.164977
9302,0.6,3.75,6.495191,-0.16497
9303,0.6,3.875,6.711697,-0.164964
9304,0.6,4.0,6.928203,-0.164958
9305,0.6,4.25,7.361216,-0.164948
9306,0.6,4.5,7.794229,-0.164941
9307,0.6,5.0,8.660254,-0.164932
9308,0.6,6.0,10.392305,-0.164924
9309,0.6,7.5,12.990381,-0.164921
9310,0.6,3.889087,3.889087,-0.164896
9311,0.6,4.065864,4.065864,-0.164945
9312,0.6,4.242641,4.242641,-0.164971
9313,0.6,4.419417,4.419417,-0.164983
9314,0.6,4.596194,4.596194,-0.164986
9315,0.6,4.772971,4.772971,-0.164984
9316,0.6,4.949747,4.949747,-0.164979
9317,0.6,5.126524,5.126524,-0.164974
9318,0.6,5.303301,5.303301,-0.164968
9319,0.6,5.480078,5.480078,-0.164962
9320,0.6,5.656854,5.656854,-0.164956
9321,0.6,6.010408,6.010408,-0.164947
9322,0.6,6.363961,6.363961,-0.16494
9323,0.6,7.071068,7.071068,-0.164931
9324,0.6,8.485281,8.485281,-0.164924
9325,0.6,10.606602,10.606602,-0.164921
9326,0.6,4.979646,2.875,-0.16494
9327,0.6,5.196152,3.0,-0.164966
9328,0.6,5.412659,3.125,-0.164978
9329,0.6,5.629165,3.25,-0.164981
9330,0.6,5.845671,3.375,-0.16498
9331,0.6,6.062178,3.5,-0.164976
9332,0.6,6.278684,3.625,-0.16497
9333,0.6,6.711697,3.875,-0.164959
9334,0.6,6.928203,4.0,-0.164954
9335,0.6,7.794229,4.5,-0.164939
9336,0.6,8.660254,5.0,-0.16493
9337,0.6,10.392305,6.0,-0.164924
9338,0.6,12.990381,7.5,-0.164921
9339,0.6,5.312592,1.423505,-0.164888
9340,0.6,5.554074,1.48821,-0.164936
9341,0.6,5.795555,1.552914,-0.164962
9342,0.6,6.037036,1.617619,-0.164974
9343,0.6,6.278518,1.682324,-0.164977
9344,0.6,6.519999,1.747029,-0.164977
9345,0.6,6.761481,1.811733,-0.164973
9346,0.6,7.002962,1.876438,-0.164968
9347,0.6,7.244444,1.941143,-0.164963
9348,0.6,7.485925,2.005848,-0.164958
9349,0.6,7.727407,2.070552,-0.164953
9350,0.6,8.21037,2.199962,-0.164945
9351,0.6,8.693332,2.329371,-0.164938
9352,0.6,9.659258,2.58819,-0.16493
9353,0.6,11.59111,3.105829,-0.164923
9354,0.6,14.488887,3.882286,-0.164921
9355,0.6,5.75,0.0,-0.164934
9356,0.6,6.25,0.0,-0.164972
9357,0.6,6.5,0.0,-0.164976
9358,0.6,6.75,0.0,-0.164975
9359,0.6,7.0,0.0,-0.164972
9360,0.6,7.25,0.0,-0.164967
9361,0.6,7.5,0.0,-0.164962
9362,0.6,7.75,0.0,-0.164957
9363,0.6,8.5,0.0,-0.164944
9364,0.6,9.0,0.0,-0.164938
9365,0.6,10.0,0.0,-0.16493
9366,0.6,12.0,0.0,-0.164923
9367,0.6,15.0,0.0,-0.164921
9368,0.7245,0.0,5.75,-0.174136
9369,0.7245,0.0,6.25,-0.174192
9370,0.7245,0.0,6.75,-0.174189
9371,0.7245,0.0,7.25,-0.174171
9372,0.7245,0.0,7.75,-0.174153
9373,0.7245,0.0,12.0,-0.174104
9374,0.7245,0.0,15.0,-0.174101
9375,0.7245,1.48821,5.554074,-0.174134
9376,0.7245,1.617619,6.037036,-0.17419
9377,0.7245,1.747029,6.519999,-0.174187
9378,0.7245,1.876438,7.002962,-0.17417
9379,0.7245,2.005848,7.485925,-0.174152
9380,0.7245,2.329371,8.693332,-0.174123
9381,0.7245,2.58819,9.659258,-0.174112
9382,0.7245,3.105829,11.59111,-0.174104
9383,0.7245,3.882286,14.488887,-0.174101
9384,0.7245,2.875,4.979646,-0.174129
9385,0.7245,3.125,5.412659,-0.174184
9386,0.7245,3.375,5.845671,-0.174183
9387,0.7245,3.625,6.278684,-0.174167
9388,0.7245,3.875,6.711697,-0.17415
9389,0.7245,6.0,10.392305,-0.174104
9390,0.7245,7.5,12.990381,-0.174101
9391,0.7245,4.065864,4.065864,-0.174121
9392,0.7245,4.419417,4.419417,-0.174176
9393,0.7245,4.772971,4.772971,-0.174177
9394,0.7245,5.126524,5.126524,-0.174163
9395,0.7245,5.480078,5.480078,-0.174147
9396,0.7245,8.485281,8.485281,-0.174103
9397,0.7245,10.606602,10.606602,-0.174101
9398,0.7245,4.979646,2.875,-0.174113
9399,0.7245,5.412659,3.125,-0.174169
9400,0.7245,5.845671,3.375,-0.174171
9401,0.7245,6.278684,3.625,-0.174158
9402,0.7245,6.711697,3.875,-0.174144
9403,0.7245,10.392305,6.0,-0.174103
9404,0.7245,12.990381,7.5,-0.174101
9405,0.7245,5.554074,1.48821,-0.174107
9406,0.7245,6.037036,1.617619,-0.174163
9407,0.7245,6.519999,1.747029,-0.174167
9408,0.7245,7.002962,1.876438,-0.174155
9409,0.7245,7.244444,1.941143,-0.174149
9410,0.7245,7.485925,2.005848,-0.174142
9411,0.7245,8.21037,2.199962,-0.174126
9412,0.7245,8.693332,2.329371,-0.174119
9413,0.7245,9.659258,2.58819,-0.17411
9414,0.7245,11.59111,3.105829,-0.174103
9415,0.7245,14.488887,3.882286,-0.174101
9416,0.7245,5.75,0.0,-0.174105
9417,0.7245,6.25,0.0,-0.174161
9418,0.7245,6.75,0.0,-0.174165
9419,0.7245,7.25,0.0,-0.174154
9420,0.7245,7.75,0.0,-0.174141
9421,0.7245,12.0,0.0,-0.174103
9422,0.7245,15.0,0.0,-0.174101
9423,0.85,0.0,5.5,-0.162448
9424,0.85,0.0,5.75,-0.162553
9425,0.85,0.0,6.25,-0.16262
9426,0.85,0.0,6.5,-0.162621
9427,0.85,0.0,6.75,-0.162614
9428,0.85,0.0,7.25,-0.162591
9429,0.85,0.0,7.5,-0.162579
9430,0.85,0.0,7.75,-0.162569
9431,0.85,0.0,8.5,-0.162545
9432,0.85,0.0,9.0,-0.162535
9433,0.85,2.75,4.76314,-0.162447
9434,0.85,2.875,4.979646,-0.162545
9435,0.85,3.125,5.412659,-0.162609
9436,0.85,3.25,5.629165,-0.162611
9437,0.85,3.375,5.845671,-0.162605
9438,0.85,3.5,6.062178,-0.162595
9439,0.85,3.625,6.278684,-0.162585
9440,0.85,3.75,6.495191,-0.162574
9441,0.85,3.875,6.711697,-0.162565
9442,0.85,4.0,6.928203,-0.162557
9443,0.85,4.25,7.361216,-0.162543
9444,0.85,4.5,7.794229,-0.162534
9445,0.85,4.76314,2.75,-0.162444
9446,0.85,4.979646,2.875,-0.162528
9447,0.85,5.196152,3.0,-0.16257
9448,0.85,5.412659,3.125,-0.162588
9449,0.85,5.629165,3.25,-0.162592
9450,0.85,5.845671,3.375,-0.162588
9451,0.85,6.062178,3.5,-0.162582
9452,0.85,6.278684,3.625,-0.162573
9453,0.85,6.711697,3.875,-0.162557
9454,0.85,6.928203,4.0,-0.162551
9455,0.85,7.794229,4.5,-0.162531
9456,0.85,5.5,0.0,-0.162441
9457,0.85,5.75,0.0,-0.16252
9458,0.85,6.25,0.0,-0.162578
9459,0.85,6.5,0.0,-0.162583
9460,0.85,6.75,0.0,-0.16258
9461,0.85,7.25,0.0,-0.162568
9462,0.85,7.5,0.0,-0.162561
9463,0.85,7.75,0.0,-0.162554
9464,0.85,8.5,0.0,-0.162537
9465,0.85,9.0,0.0,-0.16253
9466,1.0,0.0,5.5,-0.138192
9467,1.0,0.0,5.75,-0.138305
9468,1.0,0.0,6.25,-0.138357
9469,1.0,0.0,6.75,-0.138331
9470,1.0,0.0,7.0,-0.138313
9471,1.0,0.0,7.25,-0.138296
9472,1.0,0.0,7.5,-0.138281
9473,1.0,0.0,7.75,-0.138268
9474,1.0,0.0,8.5,-0.13824
9475,1.0,0.0,9.0,-0.138228
9476,1.0,0.0,10.0,-0.138216
9477,1.0,0.0,12.0,-0.138207
9478,1.0,0.0,15.0,-0.138204
9479,1.0,1.423505,5.312592,-0.138179
9480,1.0,1.48821,5.554074,-0.138293
9481,1.0,1.552914,5.795555,-0.138338
9482,1.0,1.617619,6.037036,-0.138348
9483,1.0,1.682324,6.278518,-0.138341
9484,1.0,1.747029,6.519999,-0.138327
9485,1.0,1.811733,6.761481,-0.13831
9486,1.0,1.876438,7.002962,-0.138294
9487,1.0,1.941143,7.244444,-0.138279
9488,1.0,2.005848,7.485925,-0.138266
9489,1.0,2.070552,7.727407,-0.138255
9490,1.0,2.199962,8.21037,-0.138239
9491,1.0,2.329371,8.693332,-0.138228
9492,1.0,2.58819,9.659258,-0.138216
9493,1.0,3.105829,11.59111,-0.138207
9494,1.0,3.882286,14.488887,-0.138204
9495,1.0,2.75,4.76314,-0.138156
9496,1.0,2.875,4.979646,-0.138267
9497,1.0,3.0,5.196152,-0.138316
9498,1.0,3.125,5.412659,-0.13833
9499,1.0,3.25,5.629165,-0.138326
9500,1.0,3.375,5.845671,-0.138315
9501,1.0,3.5,6.062178,-0.138301
9502,1.0,3.625,6.278684,-0.138287
9503,1.0,3.75,6.495191,-0.138274
9504,1.0,3.875,6.711697,-0.138262
9505,1.0,4.0,6.928203,-0.138252
9506,1.0,4.25,7.361216,-0.138237
9507,1.0,4.5,7.794229,-0.138227
9508,1.0,5.0,8.660254,-0.138215
9509,1.0,6.0,10.392305,-0.138207
9510,1.0,7.5,12.990381,-0.138204
9511,1.0,3.889087,3.889087,-0.138141
9512,1.0,4.065864,4.065864,-0.138245
9513,1.0,4.242641,4.242641,-0.138293
9514,1.0,4.419417,4.419417,-0.138309
9515,1.0,4.596194,4.596194,-0.138309
9516,1.0,4.772971,4.772971,-0.138301
9517,1.0,4.949747,4.949747,-0.13829
9518,1.0,5.126524,5.126524,-0.138279
9519,1.0,5.303301,5.303301,-0.138267
9520,1.0,5.480078,5.480078,-0.138257
9521,1.0,5.656854,5.656854,-0.138249
9522,1.0,6.010408,6.010408,-0.138235
9523,1.0,6.363961,6.363961,-0.138226
9524,1.0,7.071068,7.071068,-0.138215
9525,1.0,8.485281,8.485281,-0.138207
9526,1.0,10.606602,10.606602,-0.138204
9527,1.0,4.76314,2.75,-0.138136
9528,1.0,4.979646,2.875,-0.13823
9529,1.0,5.196152,3.0,-0.138276
9530,1.0,5.412659,3.125,-0.138293
9531,1.0,5.629165,3.25,-0.138295
9532,1.0,5.845671,3.375,-0.13829
9533,1.0,6.062178,3.5,-0.138281
9534,1.0,6.278684,3.625,-0.138271
9535,1.0,6.495191,3.75,-0.138261
9536,1.0,6.711697,3.875,-0.138253
9537,1.0,6.928203,4.0,-0.138245
9538,1.0,7.361216,4.25,-0.138233
9539,1.0,7.794229,4.5,-0.138224
9540,1.0,8.660254,5.0,-0.138214
9541,1.0,10.392305,6.0,-0.138207
9542,1.0,12.990381,7.5,-0.138204
9543,1.0,5.312592,1.423505,-0.138135
9544,1.0,5.554074,1.48821,-0.138222
9545,1.0,5.795555,1.552914,-0.138265
9546,1.0,6.037036,1.617619,-0.138282
9547,1.0,6.278518,1.682324,-0.138286
9548,1.0,6.519999,1.747029,-0.138282
9549,1.0,6.761481,1.811733,-0.138274
9550,1.0,7.002962,1.876438,-0.138266
9551,1.0,7.244444,1.941143,-0.138257
9552,1.0,7.485925,2.005848,-0.138249
9553,1.0,7.727407,2.070552,-0.138242
9554,1.0,8.21037,2.199962,-0.138231
9555,1.0,8.693332,2.329371,-0.138223
9556,1.0,9.659258,2.58819,-0.138214
9557,1.0,11.59111,3.105829,-0.138207
9558,1.0,14.488887,3.882286,-0.138204
9559,1.0,5.5,0.0,-0.138134
9560,1.0,5.75,0.0,-0.138219
9561,1.0,6.25,0.0,-0.138279
9562,1.0,6.5,0.0,-0.138283
9563,1.0,6.75,0.0,-0.138279
9564,1.0,7.0,0.0,-0.138272
9565,1.0,7.25,0.0,-0.138264
9566,1.0,7.5,0.0,-0.138256
9567,1.0,7.75,0.0,-0.138248
9568,1.0,8.5,0.0,-0.138231
9569,1.0,9.0,0.0,-0.138223
9570,1.0,10.0,0.0,-0.138213
9571,1.0,12.0,0.0,-0.138207
9572,1.0,15.0,0.0,-0.138204
9573,1.225,0.0,5.75,-0.098386
9574,1.225,0.0,6.0,-0.098405
9575,1.225,0.0,6.25,-0.098398
9576,1.225,0.0,6.5,-0.098379
9577,1.225,0.0,6.75,-0.098357
9578,1.225,0.0,7.0,-0.098335
9579,1.225,0.0,7.25,-0.098315
9580,1.225,0.0,7.5,-0.098299
9581,1.225,0.0,7.75,-0.098284
9582,1.225,0.0,8.0,-0.098273
9583,1.225,0.0,8.5,-0.098255
9584,1.225,0.0,9.0,-0.098244
9585,1.225,2.875,4.979646,-0.098324
9586,1.225,3.0,5.196152,-0.098357
9587,1.225,3.125,5.412659,-0.098362
9588,1.225,3.25,5.629165,-0.098352
9589,1.225,3.375,5.845671,-0.098337
9590,1.225,3.5,6.062178,-0.098321
9591,1.225,3.625,6.278684,-0.098305
9592,1.225,3.75,6.495191,-0.098291
9593,1.225,3.875,6.711697,-0.098279
9594,1.225,4.0,6.928203,-0.098268
9595,1.225,4.25,7.361216,-0.098253
9596,1.225,4.5,7.794229,-0.098242
9597,1.225,4.76314,2.75,-0.098159
9598,1.225,4.979646,2.875,-0.098252
9599,1.225,5.196152,3.0,-0.098295
9600,1.225,5.412659,3.125,-0.098311
9601,1.225,5.629165,3.25,-0.098313
9602,1.225,5.845671,3.375,-0.098306
9603,1.225,6.062178,3.5,-0.098297
9604,1.225,6.278684,3.625,-0.098287
9605,1.225,6.495191,3.75,-0.098277
9606,1.225,6.711697,3.875,-0.098268
9607,1.225,6.928203,4.0,-0.09826
9608,1.225,7.361216,4.25,-0.098248
9609,1.225,7.794229,4.5,-0.098239
9610,1.225,5.5,0.0,-0.098139
9611,1.225,5.75,0.0,-0.098228
9612,1.225,6.0,0.0,-0.098273
9613,1.225,6.25,0.0,-0.098292
9614,1.225,6.5,0.0,-0.098297
9615,1.225,6.75,0.0,-0.098294
9616,1.225,7.0,0.0,-0.098287
9617,1.225,7.25,0.0,-0.098279
9618,1.225,7.5,0.0,-0.098271
9619,1.225,7.75,0.0,-0.098263
9620,1.225,8.0,0.0,-0.098257
9621,1.225,8.5,0.0,-0.098246
9622,1.225,9.0,0.0,-0.098238
9623,1.5,0.0,6.0,-0.057863
9624,1.5,0.0,6.25,-0.057755
9625,1.5,0.0,6.75,-0.057603
9626,1.5,0.0,7.25,-0.057514
9627,1.5,0.0,7.5,-0.057485
9628,1.5,0.0,7.75,-0.057464
9629,1.5,0.0,8.0,-0.057447
9630,1.5,0.0,8.5,-0.057425
9631,1.5,0.0,9.0,-0.057411
9632,1.5,0.0,10.0,-0.057397
9633,1.5,0.0,12.0,-0.057388
9634,1.5,0.0,15.0,-0.057385
9635,1.5,1.552914,5.795555,-0.057793
9636,1.5,1.617619,6.037036,-0.057709
9637,1.5,1.682324,6.278518,-0.05764
9638,1.5,1.747029,6.519999,-0.057584
9639,1.5,1.811733,6.761481,-0.05754
9640,1.5,1.876438,7.002962,-0.057506
9641,1.5,1.941143,7.244444,-0.05748
9642,1.5,2.005848,7.485925,-0.05746
9643,1.5,2.070552,7.727407,-0.057445
9644,1.5,2.199962,8.21037,-0.057423
9645,1.5,2.329371,8.693332,-0.05741
9646,1.5,2.58819,9.659258,-0.057397
9647,1.5,3.105829,11.59111,-0.057388
9648,1.5,3.882286,14.488887,-0.057385
9649,1.5,2.875,4.979646,-0.057679
9650,1.5,3.0,5.196152,-0.057655
9651,1.5,3.125,5.412659,-0.057618
9652,1.5,3.25,5.629165,-0.05758
9653,1.5,3.375,5.845671,-0.057544
9654,1.5,3.5,6.062178,-0.057514
9655,1.5,3.625,6.278684,-0.057489
9656,1.5,3.75,6.495191,-0.057469
9657,1.5,3.875,6.711697,-0.057452
9658,1.5,4.0,6.928203,-0.057439
9659,1.5,4.25,7.361216,-0.057421
9660,1.5,4.5,7.794229,-0.057409
9661,1.5,5.0,8.660254,-0.057397
9662,1.5,6.0,10.392305,-0.057388
9663,1.5,7.5,12.990381,-0.057385
9664,1.5,3.889087,3.889087,-0.05745
9665,1.5,4.065864,4.065864,-0.057525
9666,1.5,4.242641,4.242641,-0.057547
9667,1.5,4.419417,4.419417,-0.057543
9668,1.5,4.596194,4.596194,-0.057528
9669,1.5,4.772971,4.772971,-0.057509
9670,1.5,4.949747,4.949747,-0.057489
9671,1.5,5.126524,5.126524,-0.057472
9672,1.5,5.303301,5.303301,-0.057457
9673,1.5,5.480078,5.480078,-0.057444
9674,1.5,5.656854,5.656854,-0.057433
9675,1.5,6.010408,6.010408,-0.057418
9676,1.5,6.363961,6.363961,-0.057407
9677,1.5,7.071068,7.071068,-0.057396
9678,1.5,8.485281,8.485281,-0.057388
9679,1.5,10.606602,10.606602,-0.057385
9680,1.5,4.76314,2.75,-0.057351
9681,1.5,4.979646,2.875,-0.057446
9682,1.5,5.196152,3.0,-0.057486
9683,1.5,5.412659,3.125,-0.057498
9684,1.5,5.629165,3.25,-0.057494
9685,1.5,5.845671,3.375,-0.057484
9686,1.5,6.062178,3.5,-0.057472
9687,1.5,6.278684,3.625,-0.057459
9688,1.5,6.495191,3.75,-0.057447
9689,1.5,6.711697,3.875,-0.057437
9690,1.5,6.928203,4.0,-0.057428
9691,1.5,7.361216,4.25,-0.057415
9692,1.5,7.794229,4.5,-0.057406
9693,1.5,8.660254,5.0,-0.057395
9694,1.5,10.392305,6.0,-0.057388
9695,1.5,12.990381,7.5,-0.057385
9696,1.5,5.312592,1.423505,-0.057313
9697,1.5,5.554074,1.48821,-0.05741
9698,1.5,5.795555,1.552914,-0.057457
9699,1.5,6.037036,1.617619,-0.057474
9700,1.5,6.278518,1.682324,-0.057476
9701,1.5,6.519999,1.747029,-0.05747
9702,1.5,6.761481,1.811733,-0.057461
9703,1.5,7.002962,1.876438,-0.057451
9704,1.5,7.244444,1.941143,-0.057441
9705,1.5,7.485925,2.005848,-0.057433
9706,1.5,7.727407,2.070552,-0.057425
9707,1.5,8.21037,2.199962,-0.057413
9708,1.5,8.693332,2.329371,-0.057405
9709,1.5,9.659258,2.58819,-0.057395
9710,1.5,11.59111,3.105829,-0.057388
9711,1.5,14.488887,3.882286,-0.057385
9712,1.5,5.5,0.0,-0.057303
9713,1.5,5.75,0.0,-0.0574
9714,1.5,6.25,0.0,-0.057466
9715,1.5,6.5,0.0,-0.05747
9716,1.5,6.75,0.0,-0.057465
9717,1.5,7.25,0.0,-0.057448
9718,1.5,7.5,0.0,-0.057439
9719,1.5,7.75,0.0,-0.057431
9720,1.5,8.5,0.0,-0.057412
9721,1.5,9.0,0.0,-0.057404
9722,1.5,10.0,0.0,-0.057395
9723,1.5,12.0,0.0,-0.057388
9724,1.5,15.0,0.0,-0.057385
9725,1.7,0.0,6.25,-0.03692
9726,1.7,0.0,6.5,-0.036666
9727,1.7,0.0,6.75,-0.036496
9728,1.7,0.0,7.0,-0.036382
9729,1.7,0.0,7.25,-0.036305
9730,1.7,0.0,7.5,-0.036252
9731,1.7,0.0,7.75,-0.036216
9732,1.7,0.0,8.0,-0.03619
9733,1.7,0.0,8.5,-0.036159
9734,1.7,0.0,9.0,-0.036143
9735,1.7,3.0,5.196152,-0.036646
9736,1.7,3.125,5.412659,-0.036515
9737,1.7,3.25,5.629165,-0.036416
9738,1.7,3.375,5.845671,-0.036342
9739,1.7,3.5,6.062178,-0.036286
9740,1.7,3.625,6.278684,-0.036246
9741,1.7,3.75,6.495191,-0.036215
9742,1.7,3.875,6.711697,-0.036193
9743,1.7,4.0,6.928203,-0.036176
9744,1.7,4.25,7.361216,-0.036153
9745,1.7,4.5,7.794229,-0.03614
9746,1.7,4.76314,2.75,-0.036132
9747,1.7,4.979646,2.875,-0.036218
9748,1.7,5.196152,3.0,-0.036248
9749,1.7,5.412659,3.125,-0.036252
9750,1.7,5.629165,3.25,-0.036241
9751,1.7,5.845671,3.375,-0.036226
9752,1.7,6.062178,3.5,-0.03621
9753,1.7,6.278684,3.625,-0.036195
9754,1.7,6.495191,3.75,-0.036181
9755,1.7,6.711697,3.875,-0.03617
